file_name,category,is_real_vulnerability,cwe
BenchmarkTest01612.java,weakrand,false,"CWE-330"
BenchmarkTest01613.java,weakrand,false,"CWE-330"
BenchmarkTest01614.java,weakrand,false,"CWE-330"
BenchmarkTest01620.java,sqli,true,"CWE-89"
BenchmarkTest01621.java,sqli,true,"CWE-89"
BenchmarkTest01622.java,sqli,false,"CWE-89"
BenchmarkTest01623.java,sqli,true,"CWE-89"
BenchmarkTest01624.java,sqli,true,"CWE-89"
BenchmarkTest01625.java,sqli,true,"CWE-89"
BenchmarkTest01626.java,sqli,true,"CWE-89"
BenchmarkTest01627.java,sqli,true,"CWE-89"
BenchmarkTest01628.java,sqli,false,"CWE-89"
BenchmarkTest01629.java,sqli,false,"CWE-89"
BenchmarkTest01630.java,sqli,true,"CWE-89"
BenchmarkTest01631.java,sqli,true,"CWE-89"
BenchmarkTest01632.java,xpathi,false,"CWE-643"
BenchmarkTest01633.java,xpathi,false,"CWE-643"
BenchmarkTest01634.java,crypto,true,"CWE-327"
BenchmarkTest01635.java,crypto,false,"CWE-327"
BenchmarkTest01636.java,crypto,false,"CWE-327"
BenchmarkTest01637.java,crypto,true,"CWE-327"
BenchmarkTest01638.java,crypto,true,"CWE-327"
BenchmarkTest01639.java,crypto,true,"CWE-327"
BenchmarkTest01640.java,crypto,false,"CWE-327"
BenchmarkTest01641.java,crypto,true,"CWE-327"
BenchmarkTest01642.java,pathtraver,true,"CWE-22"
BenchmarkTest01643.java,pathtraver,true,"CWE-22"
BenchmarkTest01644.java,pathtraver,false,"CWE-22"
BenchmarkTest01645.java,pathtraver,true,"CWE-22"
BenchmarkTest01646.java,pathtraver,false,"CWE-22"
BenchmarkTest01647.java,pathtraver,true,"CWE-22"
BenchmarkTest01648.java,weakrand,true,"CWE-330"
BenchmarkTest01649.java,hash,true,"CWE-328"
BenchmarkTest01650.java,hash,true,"CWE-328"
BenchmarkTest01651.java,hash,true,"CWE-328"
BenchmarkTest01652.java,hash,false,"CWE-328"
BenchmarkTest01653.java,hash,true,"CWE-328"
BenchmarkTest01654.java,hash,true,"CWE-328"
BenchmarkTest01655.java,hash,false,"CWE-328"
BenchmarkTest01656.java,hash,false,"CWE-328"
BenchmarkTest01657.java,xss,true,"CWE-79"
BenchmarkTest01658.java,xss,true,"CWE-79"
BenchmarkTest01659.java,xss,false,"CWE-79"
BenchmarkTest01660.java,xss,true,"CWE-79"
BenchmarkTest01661.java,xss,false,"CWE-79"
BenchmarkTest01662.java,xss,true,"CWE-79"
BenchmarkTest01663.java,xss,false,"CWE-79"
BenchmarkTest01664.java,xss,false,"CWE-79"
BenchmarkTest01665.java,xss,true,"CWE-79"
BenchmarkTest01666.java,xss,true,"CWE-79"
BenchmarkTest01667.java,xss,true,"CWE-79"
BenchmarkTest01668.java,xss,false,"CWE-79"
BenchmarkTest01669.java,xss,false,"CWE-79"
BenchmarkTest01670.java,xss,true,"CWE-79"
BenchmarkTest01671.java,xss,false,"CWE-79"
BenchmarkTest01672.java,cmdi,false,"CWE-78"
BenchmarkTest01673.java,cmdi,true,"CWE-78"
BenchmarkTest01674.java,cmdi,true,"CWE-78"
BenchmarkTest01675.java,weakrand,true,"CWE-330"
BenchmarkTest01676.java,weakrand,true,"CWE-330"
BenchmarkTest01677.java,weakrand,true,"CWE-330"
BenchmarkTest01678.java,weakrand,true,"CWE-330"
BenchmarkTest01679.java,weakrand,true,"CWE-330"
BenchmarkTest01680.java,weakrand,true,"CWE-330"
BenchmarkTest01681.java,weakrand,true,"CWE-330"
BenchmarkTest01682.java,securecookie,true,"CWE-614"
BenchmarkTest01683.java,securecookie,true,"CWE-614"
BenchmarkTest01684.java,securecookie,false,"CWE-614"
BenchmarkTest01685.java,cmdi,true,"CWE-78"
BenchmarkTest01686.java,cmdi,false,"CWE-78"
BenchmarkTest01687.java,cmdi,false,"CWE-78"
BenchmarkTest01688.java,cmdi,false,"CWE-78"
BenchmarkTest01689.java,cmdi,true,"CWE-78"
BenchmarkTest01690.java,cmdi,true,"CWE-78"
BenchmarkTest01691.java,cmdi,true,"CWE-78"
BenchmarkTest01692.java,cmdi,false,"CWE-78"
BenchmarkTest01693.java,cmdi,false,"CWE-78"
BenchmarkTest01694.java,weakrand,false,"CWE-330"
BenchmarkTest01695.java,weakrand,false,"CWE-330"
BenchmarkTest01696.java,weakrand,false,"CWE-330"
BenchmarkTest01697.java,weakrand,false,"CWE-330"
BenchmarkTest01698.java,weakrand,false,"CWE-330"
BenchmarkTest01699.java,weakrand,false,"CWE-330"
BenchmarkTest01700.java,weakrand,false,"CWE-330"
BenchmarkTest01701.java,weakrand,false,"CWE-330"
BenchmarkTest01702.java,weakrand,false,"CWE-330"
BenchmarkTest01703.java,weakrand,false,"CWE-330"
BenchmarkTest01704.java,weakrand,false,"CWE-330"
BenchmarkTest01705.java,weakrand,false,"CWE-330"
BenchmarkTest01706.java,weakrand,false,"CWE-330"
BenchmarkTest01707.java,weakrand,false,"CWE-330"
BenchmarkTest01712.java,sqli,true,"CWE-89"
BenchmarkTest01713.java,sqli,false,"CWE-89"
BenchmarkTest01714.java,sqli,false,"CWE-89"
BenchmarkTest01715.java,sqli,true,"CWE-89"
BenchmarkTest01716.java,sqli,true,"CWE-89"
BenchmarkTest01717.java,sqli,false,"CWE-89"
BenchmarkTest01718.java,sqli,true,"CWE-89"
BenchmarkTest01719.java,sqli,false,"CWE-89"
BenchmarkTest01720.java,sqli,true,"CWE-89"
BenchmarkTest01721.java,sqli,true,"CWE-89"
BenchmarkTest01722.java,sqli,false,"CWE-89"
BenchmarkTest01723.java,sqli,true,"CWE-89"
BenchmarkTest01724.java,sqli,true,"CWE-89"
BenchmarkTest01725.java,sqli,true,"CWE-89"
BenchmarkTest01726.java,sqli,true,"CWE-89"
BenchmarkTest01727.java,sqli,true,"CWE-89"
BenchmarkTest01728.java,sqli,true,"CWE-89"
BenchmarkTest01729.java,sqli,false,"CWE-89"
BenchmarkTest01730.java,sqli,true,"CWE-89"
BenchmarkTest01731.java,sqli,true,"CWE-89"
BenchmarkTest01732.java,sqli,false,"CWE-89"
BenchmarkTest01733.java,sqli,true,"CWE-89"
BenchmarkTest01734.java,xpathi,true,"CWE-643"
BenchmarkTest01735.java,xpathi,false,"CWE-643"
BenchmarkTest01736.java,xpathi,true,"CWE-643"
BenchmarkTest01737.java,crypto,false,"CWE-327"
BenchmarkTest01738.java,crypto,false,"CWE-327"
BenchmarkTest01739.java,crypto,false,"CWE-327"
BenchmarkTest01740.java,crypto,true,"CWE-327"
BenchmarkTest01741.java,crypto,true,"CWE-327"
BenchmarkTest01742.java,crypto,true,"CWE-327"
BenchmarkTest01743.java,ldapi,false,"CWE-90"
BenchmarkTest01744.java,pathtraver,false,"CWE-22"
BenchmarkTest01745.java,pathtraver,false,"CWE-22"
BenchmarkTest01746.java,pathtraver,false,"CWE-22"
BenchmarkTest01747.java,pathtraver,false,"CWE-22"
BenchmarkTest01748.java,pathtraver,false,"CWE-22"
BenchmarkTest01749.java,pathtraver,false,"CWE-22"
BenchmarkTest01750.java,pathtraver,false,"CWE-22"
BenchmarkTest01751.java,pathtraver,false,"CWE-22"
BenchmarkTest01752.java,pathtraver,false,"CWE-22"
BenchmarkTest01753.java,ldapi,false,"CWE-90"
BenchmarkTest01754.java,ldapi,false,"CWE-90"
BenchmarkTest01755.java,ldapi,false,"CWE-90"
BenchmarkTest01756.java,ldapi,false,"CWE-90"
BenchmarkTest01757.java,hash,true,"CWE-328"
BenchmarkTest01758.java,hash,false,"CWE-328"
BenchmarkTest01759.java,hash,false,"CWE-328"
BenchmarkTest01760.java,hash,false,"CWE-328"
BenchmarkTest01761.java,hash,true,"CWE-328"
BenchmarkTest01762.java,hash,false,"CWE-328"
BenchmarkTest01763.java,hash,false,"CWE-328"
BenchmarkTest01764.java,hash,false,"CWE-328"
BenchmarkTest01765.java,hash,true,"CWE-328"
BenchmarkTest01766.java,hash,true,"CWE-328"
BenchmarkTest01767.java,xss,false,"CWE-79"
BenchmarkTest01768.java,xss,false,"CWE-79"
BenchmarkTest01769.java,xss,false,"CWE-79"
BenchmarkTest01770.java,xss,false,"CWE-79"
BenchmarkTest01771.java,xss,false,"CWE-79"
BenchmarkTest01772.java,xss,false,"CWE-79"
BenchmarkTest01773.java,xss,false,"CWE-79"
BenchmarkTest01774.java,xss,false,"CWE-79"
BenchmarkTest01775.java,xss,false,"CWE-79"
BenchmarkTest01776.java,xss,false,"CWE-79"
BenchmarkTest01777.java,xss,false,"CWE-79"
BenchmarkTest01778.java,cmdi,false,"CWE-78"
BenchmarkTest01779.java,cmdi,false,"CWE-78"
BenchmarkTest01780.java,cmdi,false,"CWE-78"
BenchmarkTest01781.java,weakrand,true,"CWE-330"
BenchmarkTest01782.java,weakrand,true,"CWE-330"
BenchmarkTest01783.java,weakrand,true,"CWE-330"
BenchmarkTest01784.java,weakrand,true,"CWE-330"
BenchmarkTest01785.java,weakrand,true,"CWE-330"
BenchmarkTest01786.java,weakrand,true,"CWE-330"
BenchmarkTest01787.java,weakrand,true,"CWE-330"
BenchmarkTest01788.java,weakrand,true,"CWE-330"
BenchmarkTest01789.java,securecookie,true,"CWE-614"
BenchmarkTest01790.java,xss,false,"CWE-79"
BenchmarkTest01791.java,cmdi,false,"CWE-78"
BenchmarkTest01792.java,cmdi,false,"CWE-78"
BenchmarkTest01793.java,cmdi,false,"CWE-78"
BenchmarkTest01794.java,cmdi,false,"CWE-78"
BenchmarkTest01795.java,cmdi,false,"CWE-78"
BenchmarkTest01796.java,cmdi,false,"CWE-78"
BenchmarkTest01797.java,weakrand,false,"CWE-330"
BenchmarkTest01798.java,weakrand,false,"CWE-330"
BenchmarkTest01799.java,weakrand,false,"CWE-330"
BenchmarkTest01800.java,weakrand,false,"CWE-330"
BenchmarkTest01801.java,weakrand,false,"CWE-330"
BenchmarkTest01803.java,sqli,false,"CWE-89"
BenchmarkTest01804.java,sqli,false,"CWE-89"
BenchmarkTest01805.java,sqli,false,"CWE-89"
BenchmarkTest01806.java,sqli,false,"CWE-89"
BenchmarkTest01807.java,sqli,false,"CWE-89"
BenchmarkTest01808.java,sqli,false,"CWE-89"
BenchmarkTest01809.java,sqli,false,"CWE-89"
BenchmarkTest01810.java,sqli,false,"CWE-89"
BenchmarkTest01811.java,sqli,false,"CWE-89"
BenchmarkTest01812.java,sqli,false,"CWE-89"
BenchmarkTest01813.java,sqli,false,"CWE-89"
BenchmarkTest01814.java,sqli,false,"CWE-89"
BenchmarkTest01815.java,sqli,false,"CWE-89"
BenchmarkTest01816.java,sqli,false,"CWE-89"
BenchmarkTest01817.java,sqli,false,"CWE-89"
BenchmarkTest01818.java,sqli,false,"CWE-89"
BenchmarkTest01819.java,sqli,false,"CWE-89"
BenchmarkTest01820.java,sqli,false,"CWE-89"
BenchmarkTest01821.java,xpathi,false,"CWE-643"
BenchmarkTest01822.java,crypto,true,"CWE-327"
BenchmarkTest01823.java,crypto,true,"CWE-327"
BenchmarkTest01824.java,crypto,false,"CWE-327"
BenchmarkTest01825.java,crypto,false,"CWE-327"
BenchmarkTest01826.java,crypto,false,"CWE-327"
BenchmarkTest01827.java,crypto,false,"CWE-327"
BenchmarkTest01828.java,crypto,false,"CWE-327"
BenchmarkTest01829.java,crypto,true,"CWE-327"
BenchmarkTest01830.java,crypto,true,"CWE-327"
BenchmarkTest01831.java,ldapi,true,"CWE-90"
BenchmarkTest01832.java,ldapi,true,"CWE-90"
BenchmarkTest01833.java,pathtraver,true,"CWE-22"
BenchmarkTest01834.java,pathtraver,false,"CWE-22"
BenchmarkTest01835.java,pathtraver,true,"CWE-22"
BenchmarkTest01836.java,pathtraver,true,"CWE-22"
BenchmarkTest01837.java,pathtraver,false,"CWE-22"
BenchmarkTest01838.java,pathtraver,false,"CWE-22"
BenchmarkTest01839.java,pathtraver,true,"CWE-22"
BenchmarkTest01840.java,pathtraver,true,"CWE-22"
BenchmarkTest01841.java,pathtraver,false,"CWE-22"
BenchmarkTest01842.java,weakrand,true,"CWE-330"
BenchmarkTest01843.java,weakrand,true,"CWE-330"
BenchmarkTest01844.java,hash,true,"CWE-328"
BenchmarkTest01845.java,hash,true,"CWE-328"
BenchmarkTest01846.java,hash,true,"CWE-328"
BenchmarkTest01847.java,hash,false,"CWE-328"
BenchmarkTest01848.java,hash,false,"CWE-328"
BenchmarkTest01849.java,hash,false,"CWE-328"
BenchmarkTest01850.java,cmdi,true,"CWE-78"
BenchmarkTest01851.java,cmdi,true,"CWE-78"
BenchmarkTest01852.java,cmdi,true,"CWE-78"
BenchmarkTest01853.java,weakrand,true,"CWE-330"
BenchmarkTest01854.java,weakrand,true,"CWE-330"
BenchmarkTest01855.java,weakrand,true,"CWE-330"
BenchmarkTest01856.java,weakrand,true,"CWE-330"
BenchmarkTest01857.java,weakrand,true,"CWE-330"
BenchmarkTest01858.java,weakrand,true,"CWE-330"
BenchmarkTest01859.java,weakrand,true,"CWE-330"
BenchmarkTest01860.java,weakrand,true,"CWE-330"
BenchmarkTest01861.java,securecookie,true,"CWE-614"
BenchmarkTest01862.java,securecookie,false,"CWE-614"
BenchmarkTest01863.java,securecookie,false,"CWE-614"
BenchmarkTest01864.java,cmdi,true,"CWE-78"
BenchmarkTest01865.java,cmdi,false,"CWE-78"
BenchmarkTest01866.java,weakrand,false,"CWE-330"
BenchmarkTest01867.java,weakrand,false,"CWE-330"
BenchmarkTest01868.java,weakrand,false,"CWE-330"
BenchmarkTest01869.java,weakrand,false,"CWE-330"
BenchmarkTest01870.java,weakrand,false,"CWE-330"
BenchmarkTest01871.java,weakrand,false,"CWE-330"
BenchmarkTest01877.java,sqli,false,"CWE-89"
BenchmarkTest01878.java,sqli,false,"CWE-89"
BenchmarkTest01879.java,sqli,false,"CWE-89"
BenchmarkTest01880.java,sqli,false,"CWE-89"
BenchmarkTest01881.java,sqli,true,"CWE-89"
BenchmarkTest01882.java,sqli,true,"CWE-89"
BenchmarkTest01883.java,sqli,true,"CWE-89"
BenchmarkTest01884.java,sqli,false,"CWE-89"
BenchmarkTest01885.java,sqli,false,"CWE-89"
BenchmarkTest01886.java,sqli,false,"CWE-89"
BenchmarkTest01887.java,sqli,true,"CWE-89"
BenchmarkTest01888.java,sqli,true,"CWE-89"
BenchmarkTest01889.java,sqli,true,"CWE-89"
BenchmarkTest01890.java,sqli,true,"CWE-89"
BenchmarkTest01891.java,sqli,true,"CWE-89"
BenchmarkTest01892.java,xpathi,true,"CWE-643"
BenchmarkTest01893.java,xpathi,false,"CWE-643"
BenchmarkTest01894.java,xpathi,true,"CWE-643"
BenchmarkTest01895.java,crypto,true,"CWE-327"
BenchmarkTest01896.java,crypto,false,"CWE-327"
BenchmarkTest01897.java,crypto,true,"CWE-327"
BenchmarkTest01898.java,crypto,true,"CWE-327"
BenchmarkTest01899.java,crypto,false,"CWE-327"
BenchmarkTest01900.java,crypto,true,"CWE-327"
BenchmarkTest01901.java,crypto,false,"CWE-327"
BenchmarkTest01902.java,ldapi,true,"CWE-90"
BenchmarkTest01903.java,ldapi,false,"CWE-90"
BenchmarkTest01904.java,pathtraver,true,"CWE-22"
BenchmarkTest01905.java,pathtraver,false,"CWE-22"
BenchmarkTest01906.java,pathtraver,true,"CWE-22"
BenchmarkTest01907.java,pathtraver,true,"CWE-22"
BenchmarkTest01908.java,pathtraver,true,"CWE-22"
BenchmarkTest01909.java,ldapi,false,"CWE-90"
BenchmarkTest01910.java,weakrand,true,"CWE-330"
BenchmarkTest01911.java,hash,true,"CWE-328"
BenchmarkTest01912.java,hash,false,"CWE-328"
BenchmarkTest01913.java,hash,false,"CWE-328"
BenchmarkTest01914.java,xss,false,"CWE-79"
BenchmarkTest01915.java,xss,false,"CWE-79"
BenchmarkTest01916.java,xss,true,"CWE-79"
BenchmarkTest01917.java,xss,false,"CWE-79"
BenchmarkTest01918.java,xss,false,"CWE-79"
BenchmarkTest01919.java,xss,true,"CWE-79"
BenchmarkTest01920.java,xss,true,"CWE-79"
BenchmarkTest01921.java,xss,true,"CWE-79"
BenchmarkTest01922.java,xss,true,"CWE-79"
BenchmarkTest01923.java,xss,true,"CWE-79"
BenchmarkTest01924.java,xss,false,"CWE-79"
BenchmarkTest01925.java,xss,true,"CWE-79"
BenchmarkTest01926.java,xss,true,"CWE-79"
BenchmarkTest01927.java,xss,true,"CWE-79"
BenchmarkTest01928.java,cmdi,true,"CWE-78"
BenchmarkTest01929.java,cmdi,true,"CWE-78"
BenchmarkTest01930.java,weakrand,true,"CWE-330"
BenchmarkTest01931.java,weakrand,true,"CWE-330"
BenchmarkTest01932.java,weakrand,true,"CWE-330"
BenchmarkTest01933.java,weakrand,true,"CWE-330"
BenchmarkTest01934.java,weakrand,true,"CWE-330"
BenchmarkTest01935.java,securecookie,false,"CWE-614"
BenchmarkTest01936.java,cmdi,true,"CWE-78"
BenchmarkTest01937.java,cmdi,false,"CWE-78"
BenchmarkTest01938.java,cmdi,true,"CWE-78"
BenchmarkTest01939.java,cmdi,false,"CWE-78"
BenchmarkTest01940.java,cmdi,true,"CWE-78"
BenchmarkTest01941.java,cmdi,false,"CWE-78"
BenchmarkTest01942.java,cmdi,true,"CWE-78"
BenchmarkTest01943.java,cmdi,false,"CWE-78"
BenchmarkTest01944.java,cmdi,true,"CWE-78"
BenchmarkTest01945.java,weakrand,false,"CWE-330"
BenchmarkTest01946.java,weakrand,false,"CWE-330"
BenchmarkTest01947.java,weakrand,false,"CWE-330"
BenchmarkTest01948.java,weakrand,false,"CWE-330"
BenchmarkTest01949.java,weakrand,false,"CWE-330"
BenchmarkTest01950.java,weakrand,false,"CWE-330"
BenchmarkTest01951.java,weakrand,false,"CWE-330"
BenchmarkTest01952.java,weakrand,false,"CWE-330"
BenchmarkTest01953.java,weakrand,false,"CWE-330"
BenchmarkTest01954.java,weakrand,false,"CWE-330"
BenchmarkTest01961.java,sqli,false,"CWE-89"
BenchmarkTest01962.java,sqli,true,"CWE-89"
BenchmarkTest01963.java,sqli,true,"CWE-89"
BenchmarkTest01964.java,sqli,true,"CWE-89"
BenchmarkTest01965.java,sqli,false,"CWE-89"
BenchmarkTest01966.java,sqli,false,"CWE-89"
BenchmarkTest01967.java,sqli,false,"CWE-89"
BenchmarkTest01968.java,sqli,false,"CWE-89"
BenchmarkTest01969.java,sqli,false,"CWE-89"
BenchmarkTest01970.java,sqli,true,"CWE-89"
BenchmarkTest01971.java,sqli,true,"CWE-89"
BenchmarkTest01972.java,sqli,true,"CWE-89"
BenchmarkTest01973.java,sqli,false,"CWE-89"
BenchmarkTest01974.java,xpathi,true,"CWE-643"
BenchmarkTest01975.java,crypto,false,"CWE-327"
BenchmarkTest01976.java,crypto,false,"CWE-327"
BenchmarkTest01977.java,crypto,false,"CWE-327"
BenchmarkTest01978.java,crypto,true,"CWE-327"
BenchmarkTest01979.java,crypto,false,"CWE-327"
BenchmarkTest01980.java,crypto,true,"CWE-327"
BenchmarkTest01981.java,crypto,true,"CWE-327"
BenchmarkTest01982.java,crypto,false,"CWE-327"
BenchmarkTest01983.java,pathtraver,true,"CWE-22"
BenchmarkTest01984.java,pathtraver,false,"CWE-22"
BenchmarkTest01985.java,pathtraver,true,"CWE-22"
BenchmarkTest01986.java,pathtraver,false,"CWE-22"
BenchmarkTest01987.java,pathtraver,true,"CWE-22"
BenchmarkTest01988.java,pathtraver,true,"CWE-22"
BenchmarkTest01989.java,pathtraver,true,"CWE-22"
BenchmarkTest01990.java,pathtraver,false,"CWE-22"
BenchmarkTest01991.java,pathtraver,false,"CWE-22"
BenchmarkTest01992.java,weakrand,true,"CWE-330"
BenchmarkTest01993.java,hash,false,"CWE-328"
BenchmarkTest01994.java,hash,false,"CWE-328"
BenchmarkTest01995.java,hash,false,"CWE-328"
BenchmarkTest01996.java,hash,true,"CWE-328"
BenchmarkTest01997.java,hash,true,"CWE-328"
BenchmarkTest01998.java,hash,false,"CWE-328"
BenchmarkTest01999.java,weakrand,true,"CWE-330"
BenchmarkTest02000.java,weakrand,true,"CWE-330"
BenchmarkTest02001.java,weakrand,true,"CWE-330"
BenchmarkTest02002.java,weakrand,true,"CWE-330"
BenchmarkTest02003.java,weakrand,true,"CWE-330"
BenchmarkTest02004.java,weakrand,true,"CWE-330"
BenchmarkTest02005.java,securecookie,true,"CWE-614"
BenchmarkTest02006.java,securecookie,false,"CWE-614"
BenchmarkTest02007.java,weakrand,false,"CWE-330"
BenchmarkTest02008.java,weakrand,false,"CWE-330"
BenchmarkTest02009.java,weakrand,false,"CWE-330"
BenchmarkTest02010.java,weakrand,false,"CWE-330"
BenchmarkTest02011.java,weakrand,false,"CWE-330"
BenchmarkTest02012.java,weakrand,false,"CWE-330"
BenchmarkTest02013.java,weakrand,false,"CWE-330"
BenchmarkTest02014.java,weakrand,false,"CWE-330"
BenchmarkTest02017.java,crypto,true,"CWE-327"
BenchmarkTest02018.java,crypto,true,"CWE-327"
BenchmarkTest02019.java,crypto,true,"CWE-327"
BenchmarkTest02020.java,crypto,true,"CWE-327"
BenchmarkTest02021.java,crypto,false,"CWE-327"
BenchmarkTest02022.java,crypto,true,"CWE-327"
BenchmarkTest02023.java,crypto,true,"CWE-327"
BenchmarkTest02024.java,crypto,false,"CWE-327"
BenchmarkTest02025.java,ldapi,false,"CWE-90"
BenchmarkTest02026.java,pathtraver,false,"CWE-22"
BenchmarkTest02027.java,pathtraver,true,"CWE-22"
BenchmarkTest02028.java,pathtraver,false,"CWE-22"
BenchmarkTest02029.java,pathtraver,false,"CWE-22"
BenchmarkTest02030.java,pathtraver,false,"CWE-22"
BenchmarkTest02031.java,pathtraver,false,"CWE-22"
BenchmarkTest02032.java,pathtraver,true,"CWE-22"
BenchmarkTest02033.java,pathtraver,false,"CWE-22"
BenchmarkTest02034.java,pathtraver,true,"CWE-22"
BenchmarkTest02035.java,pathtraver,false,"CWE-22"
BenchmarkTest02036.java,ldapi,true,"CWE-90"
BenchmarkTest02037.java,ldapi,true,"CWE-90"
BenchmarkTest02038.java,weakrand,true,"CWE-330"
BenchmarkTest02039.java,weakrand,true,"CWE-330"
BenchmarkTest02040.java,weakrand,true,"CWE-330"
BenchmarkTest02041.java,hash,false,"CWE-328"
BenchmarkTest02042.java,hash,true,"CWE-328"
BenchmarkTest02043.java,hash,false,"CWE-328"
BenchmarkTest02044.java,hash,false,"CWE-328"
BenchmarkTest02045.java,xss,false,"CWE-79"
BenchmarkTest02046.java,xss,true,"CWE-79"
BenchmarkTest02047.java,xss,true,"CWE-79"
BenchmarkTest02048.java,xss,false,"CWE-79"
BenchmarkTest02049.java,xss,false,"CWE-79"
BenchmarkTest02050.java,xss,true,"CWE-79"
BenchmarkTest02051.java,xss,true,"CWE-79"
BenchmarkTest02052.java,xss,false,"CWE-79"
BenchmarkTest02053.java,xss,false,"CWE-79"
BenchmarkTest02054.java,xss,true,"CWE-79"
BenchmarkTest02055.java,xss,true,"CWE-79"
BenchmarkTest02056.java,xss,true,"CWE-79"
BenchmarkTest02057.java,xss,true,"CWE-79"
BenchmarkTest02058.java,cmdi,false,"CWE-78"
BenchmarkTest02059.java,cmdi,true,"CWE-78"
BenchmarkTest02060.java,weakrand,true,"CWE-330"
BenchmarkTest02061.java,weakrand,true,"CWE-330"
BenchmarkTest02062.java,weakrand,true,"CWE-330"
BenchmarkTest02063.java,weakrand,true,"CWE-330"
BenchmarkTest02064.java,securecookie,false,"CWE-614"
BenchmarkTest02065.java,securecookie,false,"CWE-614"
BenchmarkTest02066.java,securecookie,false,"CWE-614"
BenchmarkTest02067.java,cmdi,false,"CWE-78"
BenchmarkTest02068.java,cmdi,false,"CWE-78"
BenchmarkTest02069.java,cmdi,false,"CWE-78"
BenchmarkTest02070.java,cmdi,true,"CWE-78"
BenchmarkTest02071.java,weakrand,false,"CWE-330"
BenchmarkTest02072.java,weakrand,false,"CWE-330"
BenchmarkTest02073.java,weakrand,false,"CWE-330"
BenchmarkTest02074.java,weakrand,false,"CWE-330"
BenchmarkTest02075.java,weakrand,false,"CWE-330"
BenchmarkTest02076.java,weakrand,false,"CWE-330"
BenchmarkTest02077.java,weakrand,false,"CWE-330"
BenchmarkTest02078.java,weakrand,false,"CWE-330"
BenchmarkTest02079.java,weakrand,false,"CWE-330"
BenchmarkTest02080.java,weakrand,false,"CWE-330"
BenchmarkTest02081.java,weakrand,false,"CWE-330"
BenchmarkTest02082.java,weakrand,false,"CWE-330"
BenchmarkTest02083.java,weakrand,false,"CWE-330"
BenchmarkTest02087.java,sqli,true,"CWE-89"
BenchmarkTest02088.java,sqli,true,"CWE-89"
BenchmarkTest02089.java,sqli,false,"CWE-89"
BenchmarkTest02090.java,sqli,true,"CWE-89"
BenchmarkTest02091.java,sqli,true,"CWE-89"
BenchmarkTest02092.java,sqli,true,"CWE-89"
BenchmarkTest02093.java,sqli,false,"CWE-89"
BenchmarkTest02094.java,sqli,true,"CWE-89"
BenchmarkTest02095.java,sqli,false,"CWE-89"
BenchmarkTest02096.java,sqli,true,"CWE-89"
BenchmarkTest02097.java,sqli,false,"CWE-89"
BenchmarkTest02098.java,sqli,false,"CWE-89"
BenchmarkTest02099.java,sqli,true,"CWE-89"
BenchmarkTest02100.java,xpathi,true,"CWE-643"
BenchmarkTest02101.java,crypto,true,"CWE-327"
BenchmarkTest02102.java,crypto,false,"CWE-327"
BenchmarkTest02103.java,crypto,false,"CWE-327"
BenchmarkTest02104.java,ldapi,false,"CWE-90"
BenchmarkTest02105.java,pathtraver,true,"CWE-22"
BenchmarkTest02106.java,pathtraver,true,"CWE-22"
BenchmarkTest02107.java,pathtraver,false,"CWE-22"
BenchmarkTest02108.java,pathtraver,false,"CWE-22"
BenchmarkTest02109.java,pathtraver,true,"CWE-22"
BenchmarkTest02110.java,pathtraver,false,"CWE-22"
BenchmarkTest02111.java,pathtraver,false,"CWE-22"
BenchmarkTest02112.java,pathtraver,true,"CWE-22"
BenchmarkTest02113.java,pathtraver,true,"CWE-22"
BenchmarkTest02114.java,ldapi,false,"CWE-90"
BenchmarkTest02115.java,ldapi,false,"CWE-90"
BenchmarkTest02116.java,ldapi,false,"CWE-90"
BenchmarkTest02117.java,weakrand,true,"CWE-330"
BenchmarkTest02118.java,hash,true,"CWE-328"
BenchmarkTest02119.java,hash,false,"CWE-328"
BenchmarkTest02120.java,hash,false,"CWE-328"
BenchmarkTest02121.java,hash,true,"CWE-328"
BenchmarkTest02122.java,xss,false,"CWE-79"
BenchmarkTest02123.java,xss,true,"CWE-79"
BenchmarkTest02124.java,xss,true,"CWE-79"
BenchmarkTest02125.java,xss,false,"CWE-79"
BenchmarkTest02126.java,xss,true,"CWE-79"
BenchmarkTest02127.java,xss,true,"CWE-79"
BenchmarkTest02128.java,xss,true,"CWE-79"
BenchmarkTest02129.java,xss,true,"CWE-79"
BenchmarkTest02130.java,xss,true,"CWE-79"
BenchmarkTest02131.java,xss,true,"CWE-79"
BenchmarkTest02132.java,xss,true,"CWE-79"
BenchmarkTest02133.java,xss,true,"CWE-79"
BenchmarkTest02134.java,xss,true,"CWE-79"
BenchmarkTest02135.java,xss,false,"CWE-79"
BenchmarkTest02136.java,xss,true,"CWE-79"
BenchmarkTest02137.java,cmdi,true,"CWE-78"
BenchmarkTest02138.java,weakrand,true,"CWE-330"
BenchmarkTest02139.java,weakrand,true,"CWE-330"
BenchmarkTest02140.java,weakrand,true,"CWE-330"
BenchmarkTest02141.java,weakrand,true,"CWE-330"
BenchmarkTest02142.java,securecookie,true,"CWE-614"
BenchmarkTest02143.java,securecookie,false,"CWE-614"
BenchmarkTest02144.java,securecookie,false,"CWE-614"
BenchmarkTest02145.java,xss,true,"CWE-79"
BenchmarkTest02146.java,cmdi,true,"CWE-78"
BenchmarkTest02147.java,cmdi,true,"CWE-78"
