file_name,is_real_vulnerability,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes
BenchmarkTest01068.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01069.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01070.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01071.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01072.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-798"
BenchmarkTest01073.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01074.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01075.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01076.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01077.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01078.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01079.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01083.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01084.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01085.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01086.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01087.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01088.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01089.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01090.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01091.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01092.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01093.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01094.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01095.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01096.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01097.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01098.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01099.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01100.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01101.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01102.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01103.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01104.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01105.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01106.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01107.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01108.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01109.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01110.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01111.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01112.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01113.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01114.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01115.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01116.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01117.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01118.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01119.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01120.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01121.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01122.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01123.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01124.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01125.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01126.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01127.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01128.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01129.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01130.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01131.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01132.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01133.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01134.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01135.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01136.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01137.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01138.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01139.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01140.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01141.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01147.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01148.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01149.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01150.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01151.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01152.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01153.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01154.java,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-79,CWE-90"
BenchmarkTest01155.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01156.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01157.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01158.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01159.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01160.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01161.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01162.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01163.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01164.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01165.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01166.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01167.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01168.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01169.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01170.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01171.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01172.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01173.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01174.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01175.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01176.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01177.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01178.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01179.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01180.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01181.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01182.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01183.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01184.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01185.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01186.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01187.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01188.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01189.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01190.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01191.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01192.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01193.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01194.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01195.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01196.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-798"
BenchmarkTest01197.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01198.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01199.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01200.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01201.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01202.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01208.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01209.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01210.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01211.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01212.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01213.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01214.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01215.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01216.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01217.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01218.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01219.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01220.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01221.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01222.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01223.java,1,CWE-643,CWE-643,1,1,0,0,0,"CWE-643,CWE-79"
BenchmarkTest01224.java,1,CWE-643,CWE-643,1,1,0,0,0,"CWE-643,CWE-79"
BenchmarkTest01225.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-643,CWE-79"
BenchmarkTest01226.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01227.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01228.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01229.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01230.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01231.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01232.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01233.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01234.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01235.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01236.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01237.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01238.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01239.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01240.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01241.java,1,CWE-90,CWE-90,1,1,0,0,0,"CWE-79,CWE-90"
BenchmarkTest01242.java,1,CWE-90,CWE-90,1,1,0,0,0,"CWE-79,CWE-90"
BenchmarkTest01243.java,1,CWE-90,CWE-90,1,1,0,0,0,"CWE-79,CWE-90"
BenchmarkTest01244.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01245.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01246.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01247.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01248.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01249.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01250.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01251.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01252.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01253.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01254.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01255.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01256.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01257.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01258.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01259.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01260.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01261.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01262.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01263.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01264.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01265.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01266.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01267.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01268.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01269.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01270.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01271.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01272.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01273.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01274.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01275.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01276.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01277.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01278.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01279.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01280.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01281.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01282.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01283.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01284.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01285.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01286.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01287.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01288.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01289.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01290.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01291.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01292.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01293.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01294.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01295.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01296.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01297.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01298.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01301.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01302.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01303.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01304.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01305.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01306.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01307.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01308.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01309.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01310.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01311.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01312.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01313.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01314.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01315.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01316.java,1,CWE-643,CWE-643,1,1,0,0,0,"CWE-643,CWE-79"
BenchmarkTest01317.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01318.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01319.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01320.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01321.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01322.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01323.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01324.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01325.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01326.java,1,CWE-90,CWE-90,1,1,0,0,0,"CWE-79,CWE-90"
BenchmarkTest01327.java,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-79,CWE-90"
BenchmarkTest01328.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01329.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01330.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01331.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01332.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01333.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01334.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01335.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01336.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01337.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01338.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01339.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01340.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01341.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01342.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01343.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01344.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01345.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01346.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01347.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01348.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01349.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01350.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01351.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01352.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01353.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01354.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01355.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01356.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01357.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01358.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01359.java,0,CWE-614,,,0,0,1,0,CWE-113
BenchmarkTest01360.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01361.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01362.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01363.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01364.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01365.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01366.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01367.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01368.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01369.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01370.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01371.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01372.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01373.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01378.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01379.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01380.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01381.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01382.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01383.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01384.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01385.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01386.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01387.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01388.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01389.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01390.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01391.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01392.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01393.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01394.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01395.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01396.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01397.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-643,CWE-79"
BenchmarkTest01398.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01399.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01400.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01401.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01402.java,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-79,CWE-90"
BenchmarkTest01403.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01404.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01405.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01406.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01407.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01408.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01409.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01410.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01411.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01412.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01413.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01414.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01415.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01416.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01417.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01418.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01419.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01420.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01421.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
