file_name,is_real_vulnerability,error,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest02036.java,1,0,CWE-90,CWE-90,1,1,0,0,0,CWE-90,838,4.190000000000001e-05,512,0.0002048,14,5.600000000000001e-06,0.0002523,19.81049394607544
BenchmarkTest02037.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",799,3.995e-05,320,0.000128,18,7.2000000000000005e-06,0.00017515,7.22825026512146
BenchmarkTest02038.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",808,4.0400000000000006e-05,704,0.0002816,18,7.2000000000000005e-06,0.0003292,30.02208685874939
BenchmarkTest02039.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",752,3.76e-05,448,0.0001792,18,7.2000000000000005e-06,0.000224,14.917020559310911
BenchmarkTest02040.java,1,0,CWE-330,,,0,0,0,1,CWE-200,827,4.135e-05,832,0.0003328,14,5.600000000000001e-06,0.00037975,24.468246936798096
BenchmarkTest02041.java,0,0,CWE-328,,,0,0,1,0,CWE-200,883,4.415e-05,768,0.0003072,14,5.600000000000001e-06,0.00035695,30.03125
BenchmarkTest02042.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200",849,4.245e-05,704,0.0002816,18,7.2000000000000005e-06,0.00033125,30.01808357238769
BenchmarkTest02043.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,880,4.4e-05,832,0.0003328,12,4.800000000000001e-06,0.0003816,29.9709997177124
BenchmarkTest02044.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-327,CWE-200",803,4.015000000000001e-05,832,0.0003328,18,7.2000000000000005e-06,0.00038015,30.02008318901062
BenchmarkTest02045.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,484,2.42e-05,320,0.000128,12,4.800000000000001e-06,0.000157,30.01099896430969
BenchmarkTest02046.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,469,2.3450000000000004e-05,320,0.000128,14,5.600000000000001e-06,0.00015705,14.91101336479187
BenchmarkTest02047.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,419,2.0950000000000004e-05,384,0.0001536,14,5.600000000000001e-06,0.00018015,7.252905607223511
BenchmarkTest02048.java,0,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79,642,3.21e-05,768,0.0003072,14,5.600000000000001e-06,0.0003449,30.01508617401123
BenchmarkTest02049.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,420,2.1e-05,512,0.0002048,13,5.2e-06,0.000231,29.96027636528015
BenchmarkTest02050.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,441,2.205e-05,256,0.0001024,14,5.600000000000001e-06,0.00013005,18.167956113815308
BenchmarkTest02051.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,433,2.165e-05,512,0.0002048,14,5.600000000000001e-06,0.00023205,30.003856658935547
BenchmarkTest02052.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,504,2.5200000000000003e-05,320,0.000128,12,4.800000000000001e-06,0.000158,20.67799496650696
BenchmarkTest02053.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,439,2.195e-05,448,0.0001792,12,4.800000000000001e-06,0.00020595,30.011696815490723
BenchmarkTest02054.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-134,CWE-79",408,2.04e-05,384,0.0001536,18,7.2000000000000005e-06,0.0001812,30.005603075027462
BenchmarkTest02055.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-693",410,2.05e-05,512,0.0002048,18,7.2000000000000005e-06,0.0002325,30.02185606956482
BenchmarkTest02056.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,466,2.33e-05,320,0.000128,14,5.600000000000001e-06,0.0001569,29.960613250732425
BenchmarkTest02057.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,501,2.505e-05,384,0.0001536,14,5.600000000000001e-06,0.00018425,14.910341501235962
BenchmarkTest02058.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,589,2.9450000000000004e-05,576,0.0002304,12,4.800000000000001e-06,0.00026465,12.812113523483276
BenchmarkTest02059.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,610,3.05e-05,448,0.0001792,14,5.600000000000001e-06,0.0002153,14.907631158828735
BenchmarkTest02060.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-79",791,3.9550000000000006e-05,832,0.0003328,18,7.2000000000000005e-06,0.00037955,24.22513508796692
BenchmarkTest02061.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,755,3.775e-05,960,0.000384,14,5.600000000000001e-06,0.00042735,30.86716198921204
BenchmarkTest02062.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",957,4.785e-05,640,0.000256,18,7.2000000000000005e-06,0.00031105,30.011695861816406
BenchmarkTest02063.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,737,3.685e-05,768,0.0003072,14,5.600000000000001e-06,0.00034965,30.864936113357544
BenchmarkTest02064.java,0,0,CWE-614,,,0,0,1,0,Not vulnerable,697,3.485e-05,576,0.0002304,12,4.800000000000001e-06,0.00027005,19.908289194107056
BenchmarkTest02065.java,0,0,CWE-614,,,0,0,1,0,CWE-113,628,3.1400000000000004e-05,576,0.0002304,14,5.600000000000001e-06,0.0002674,29.95761251449585
BenchmarkTest02066.java,0,0,CWE-614,,,0,0,1,0,CWE-113,606,3.03e-05,832,0.0003328,14,5.600000000000001e-06,0.0003687,30.00669574737549
BenchmarkTest02067.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,683,3.415e-05,832,0.0003328,14,5.600000000000001e-06,0.00037255,30.02086973190308
BenchmarkTest02068.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,531,2.655e-05,704,0.0002816,12,4.800000000000001e-06,0.00031295,30.866294860839844
BenchmarkTest02069.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,593,2.965e-05,512,0.0002048,14,5.600000000000001e-06,0.00024005,12.150099277496338
BenchmarkTest02070.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,526,2.63e-05,320,0.000128,14,5.600000000000001e-06,0.0001599,30.01987051963806
BenchmarkTest02071.java,0,0,CWE-330,,,0,0,1,0,"CWE-200,CWE-327",911,4.555e-05,704,0.0002816,18,7.2000000000000005e-06,0.00033435,14.981937170028688
BenchmarkTest02072.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",837,4.185e-05,1024,0.0004096,18,7.2000000000000005e-06,0.00045865,29.93376088142395
BenchmarkTest02073.java,0,0,CWE-330,,,0,0,1,0,CWE-200,941,4.7050000000000005e-05,640,0.000256,14,5.600000000000001e-06,0.00030865,30.91734766960144
BenchmarkTest02074.java,0,0,CWE-330,,,0,0,1,0,CWE-200,806,4.03e-05,832,0.0003328,14,5.600000000000001e-06,0.0003787,14.854737520217896
BenchmarkTest02075.java,0,0,CWE-330,,,0,0,1,0,"CWE-200,CWE-327",862,4.31e-05,768,0.0003072,18,7.2000000000000005e-06,0.0003575,15.004388332366943
BenchmarkTest02076.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,902,4.51e-05,576,0.0002304,12,4.800000000000001e-06,0.0002803,23.810359477996823
BenchmarkTest02077.java,0,0,CWE-330,,,0,0,1,0,CWE-200,1057,5.285e-05,832,0.0003328,14,5.600000000000001e-06,0.00039125,30.81655979156494
BenchmarkTest02078.java,0,0,CWE-330,,,0,0,1,0,"CWE-79,CWE-200",815,4.075e-05,896,0.0003584,18,7.2000000000000005e-06,0.00040635,15.176918983459473
BenchmarkTest02079.java,0,0,CWE-330,,,0,0,1,0,CWE-200,814,4.07e-05,768,0.0003072,14,5.600000000000001e-06,0.0003535,30.80697989463806
BenchmarkTest02080.java,0,0,CWE-330,,,0,0,1,0,CWE-200,852,4.26e-05,704,0.0002816,14,5.600000000000001e-06,0.0003298,33.41572546958923
BenchmarkTest02081.java,0,0,CWE-330,,,0,0,1,0,CWE-200,1003,5.0150000000000006e-05,704,0.0002816,14,5.600000000000001e-06,0.00033735,11.954330444335938
BenchmarkTest02082.java,0,0,CWE-330,,,0,0,1,0,CWE-200,777,3.885e-05,704,0.0002816,14,5.600000000000001e-06,0.00032605,37.41425824165344
BenchmarkTest02083.java,0,0,CWE-330,,,0,0,1,0,CWE-200,829,4.1450000000000005e-05,640,0.000256,14,5.600000000000001e-06,0.00030305,7.160033226013184
BenchmarkTest02087.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,531,2.655e-05,320,0.000128,14,5.600000000000001e-06,0.00016015,29.862598419189453
BenchmarkTest02088.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,548,2.74e-05,256,0.0001024,14,5.600000000000001e-06,0.0001354,25.89773654937744
BenchmarkTest02089.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,552,2.76e-05,320,0.000128,14,5.600000000000001e-06,0.0001612,24.230932235717773
BenchmarkTest02090.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,601,3.005e-05,320,0.000128,14,5.600000000000001e-06,0.00016365,25.281188488006592
BenchmarkTest02091.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",654,3.27e-05,384,0.0001536,18,7.2000000000000005e-06,0.0001935,22.565564155578613
BenchmarkTest02092.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,542,2.71e-05,320,0.000128,15,6e-06,0.0001611,25.20771884918213
BenchmarkTest02093.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,564,2.8200000000000004e-05,576,0.0002304,14,5.600000000000001e-06,0.0002642,26.107006788253784
BenchmarkTest02094.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,509,2.545e-05,256,0.0001024,14,5.600000000000001e-06,0.00013345,29.040865659713745
BenchmarkTest02095.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,588,2.9400000000000003e-05,384,0.0001536,12,4.800000000000001e-06,0.0001878,25.064357042312626
BenchmarkTest02096.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,530,2.65e-05,320,0.000128,14,5.600000000000001e-06,0.0001601,25.94158506393433
BenchmarkTest02097.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,583,2.9150000000000004e-05,320,0.000128,12,4.800000000000001e-06,0.00016195,24.2682363986969
BenchmarkTest02098.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,571,2.855e-05,192,7.680000000000001e-05,14,5.600000000000001e-06,0.00011095,25.16233801841736
BenchmarkTest02099.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,529,2.6450000000000003e-05,384,0.0001536,14,5.600000000000001e-06,0.00018565,25.944583654403687
BenchmarkTest02100.java,1,0,CWE-643,CWE-643,1,1,0,0,0,CWE-643,803,4.015000000000001e-05,384,0.0001536,14,5.600000000000001e-06,0.00019935,29.566354990005493
BenchmarkTest02101.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1216,6.080000000000001e-05,640,0.000256,18,7.2000000000000005e-06,0.000324,36.92482662200928
BenchmarkTest02102.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209",839,4.195e-05,832,0.0003328,18,7.2000000000000005e-06,0.00038195,28.95530796051025
BenchmarkTest02103.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-200",847,4.235e-05,704,0.0002816,18,7.2000000000000005e-06,0.00033115,34.90621256828308
BenchmarkTest02104.java,0,0,CWE-90,CWE-90,1,0,1,0,0,CWE-90,783,3.915e-05,448,0.0001792,14,5.600000000000001e-06,0.00022395,26.45742678642273
BenchmarkTest02105.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,500,2.5e-05,448,0.0001792,14,5.600000000000001e-06,0.0002098,31.499547004699707
BenchmarkTest02106.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",471,2.355e-05,448,0.0001792,18,7.2000000000000005e-06,0.00020995,26.98959898948669
BenchmarkTest02107.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,464,2.32e-05,448,0.0001792,12,4.800000000000001e-06,0.0002072,31.483940362930294
BenchmarkTest02108.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,582,2.9100000000000003e-05,320,0.000128,12,4.800000000000001e-06,0.0001619,25.944887161254883
BenchmarkTest02109.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,520,2.6e-05,640,0.000256,14,5.600000000000001e-06,0.0002875999999999,31.25132131576538
BenchmarkTest02110.java,0,0,CWE-22,,,0,0,1,0,CWE-200,542,2.71e-05,768,0.0003072,14,5.600000000000001e-06,0.0003399,28.963810682296756
BenchmarkTest02111.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,503,2.515e-05,576,0.0002304,12,4.800000000000001e-06,0.00026035,29.684175729751587
BenchmarkTest02112.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",566,2.83e-05,448,0.0001792,18,7.2000000000000005e-06,0.0002147,28.896564960479736
BenchmarkTest02113.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,688,3.44e-05,704,0.0002816,14,5.600000000000001e-06,0.0003216,29.013365983963013
BenchmarkTest02114.java,0,0,CWE-90,,,0,0,1,0,CWE-79,805,4.025e-05,704,0.0002816,14,5.600000000000001e-06,0.00032745,38.55159091949463
BenchmarkTest02115.java,0,0,CWE-90,,,0,0,1,0,CWE-79,838,4.190000000000001e-05,640,0.000256,14,5.600000000000001e-06,0.0003034999999999,29.56965661048889
BenchmarkTest02116.java,0,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-90,CWE-79",797,3.985e-05,320,0.000128,18,7.2000000000000005e-06,0.00017505,25.3299663066864
BenchmarkTest02117.java,1,0,CWE-330,,,0,0,0,1,Not vulnerable,795,3.975e-05,576,0.0002304,12,4.800000000000001e-06,0.00027495,28.90054535865784
BenchmarkTest02118.java,1,0,CWE-328,CWE-328,1,1,0,0,0,"CWE-200,CWE-328",845,4.225e-05,768,0.0003072,18,7.2000000000000005e-06,0.00035665,28.98681116104126
BenchmarkTest02119.java,0,0,CWE-328,,,0,0,1,0,CWE-200,849,4.245e-05,1024,0.0004096,14,5.600000000000001e-06,0.00045765,36.528637170791626
BenchmarkTest02120.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,739,3.695e-05,768,0.0003072,14,5.600000000000001e-06,0.00034975,28.97781181335449
BenchmarkTest02121.java,1,0,CWE-328,,,0,0,0,1,CWE-200,788,3.940000000000001e-05,640,0.000256,14,5.600000000000001e-06,0.000301,31.55443334579468
BenchmarkTest02122.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,479,2.3950000000000003e-05,640,0.000256,12,4.800000000000001e-06,0.00028475,28.994136571884155
BenchmarkTest02123.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,395,1.975e-05,576,0.0002304,14,5.600000000000001e-06,0.00025575,29.568658351898197
BenchmarkTest02124.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,403,2.015e-05,448,0.0001792,14,5.600000000000001e-06,0.00020495,29.566657781600952
BenchmarkTest02125.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,356,1.7800000000000002e-05,192,7.680000000000001e-05,12,4.800000000000001e-06,9.94e-05,29.873210906982425
BenchmarkTest02126.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,564,2.8200000000000004e-05,256,0.0001024,14,5.600000000000001e-06,0.0001362,26.09230375289917
BenchmarkTest02127.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,377,1.885e-05,256,0.0001024,14,5.600000000000001e-06,0.00012685,25.22616815567017
BenchmarkTest02128.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,379,1.895e-05,192,7.680000000000001e-05,15,6e-06,0.00010175,28.174991130828857
BenchmarkTest02129.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,385,1.925e-05,512,0.0002048,14,5.600000000000001e-06,0.00022965,29.564658403396606
BenchmarkTest02130.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,394,1.9700000000000005e-05,448,0.0001792,15,6e-06,0.0002049,28.96581029891968
BenchmarkTest02131.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-134,CWE-79",394,1.9700000000000005e-05,384,0.0001536,18,7.2000000000000005e-06,0.0001805,29.0191662311554
BenchmarkTest02132.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-693",564,2.8200000000000004e-05,448,0.0001792,18,7.2000000000000005e-06,0.0002146,28.94160890579224
BenchmarkTest02133.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-693",373,1.8650000000000003e-05,320,0.000128,18,7.2000000000000005e-06,0.00015385,25.49887442588806
BenchmarkTest02134.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,381,1.905e-05,512,0.0002048,15,6e-06,0.00022985,26.261451482772827
BenchmarkTest02135.java,0,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79,578,2.89e-05,320,0.000128,14,5.600000000000001e-06,0.0001625,25.50887417793274
BenchmarkTest02136.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-693",401,2.005e-05,512,0.0002048,18,7.2000000000000005e-06,0.00023205,28.994136333465576
BenchmarkTest02137.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,522,2.61e-05,192,7.680000000000001e-05,14,5.600000000000001e-06,0.0001085,24.738747119903564
BenchmarkTest02138.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",755,3.775e-05,768,0.0003072,18,7.2000000000000005e-06,0.00035215,36.60652208328247
BenchmarkTest02139.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",721,3.605e-05,832,0.0003328,18,7.2000000000000005e-06,0.00037605,29.006365060806274
BenchmarkTest02140.java,1,0,CWE-330,CWE-338,0,1,0,0,0,CWE-338,729,3.6450000000000005e-05,896,0.0003584,14,5.600000000000001e-06,0.00040045,29.493142127990723
BenchmarkTest02141.java,1,0,CWE-330,,,0,0,0,1,CWE-327,691,3.4550000000000006e-05,576,0.0002304,14,5.600000000000001e-06,0.00027055,29.01265549659729
BenchmarkTest02142.java,1,0,CWE-614,CWE-614,1,1,0,0,0,CWE-614,636,3.18e-05,512,0.0002048,14,5.600000000000001e-06,0.0002422,26.13282561302185
BenchmarkTest02143.java,0,0,CWE-614,,,0,0,1,0,CWE-113,667,3.3350000000000004e-05,640,0.000256,14,5.600000000000001e-06,0.00029495,26.594552040100098
BenchmarkTest02144.java,0,0,CWE-614,,,0,0,1,0,CWE-113,568,2.8400000000000003e-05,704,0.0002816,14,5.600000000000001e-06,0.0003156,36.53063607215881
BenchmarkTest02145.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,570,2.85e-05,384,0.0001536,14,5.600000000000001e-06,0.0001877,22.38792514801025
BenchmarkTest02146.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,520,2.6e-05,384,0.0001536,14,5.600000000000001e-06,0.0001852,25.93888759613037
BenchmarkTest02147.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,460,2.3e-05,320,0.000128,14,5.600000000000001e-06,0.0001565999999999,26.195879220962524
BenchmarkTest02148.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,795,3.975e-05,1216,0.0004864,14,5.600000000000001e-06,0.00053175,38.54659175872803
BenchmarkTest02149.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,597,2.985e-05,640,0.000256,14,5.600000000000001e-06,0.0002914499999999,29.871211290359497
BenchmarkTest02150.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,658,3.29e-05,704,0.0002816,14,5.600000000000001e-06,0.0003201,28.900580167770386
BenchmarkTest02151.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,635,3.175e-05,960,0.000384,14,5.600000000000001e-06,0.00042135,36.90188026428223
BenchmarkTest02152.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,617,3.0850000000000004e-05,448,0.0001792,14,5.600000000000001e-06,0.00021565,28.88555932044983
BenchmarkTest02153.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,697,3.485e-05,768,0.0003072,14,5.600000000000001e-06,0.00034765,29.039317846298218
BenchmarkTest02154.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,512,2.56e-05,704,0.0002816,14,5.600000000000001e-06,0.0003128,28.89658212661743
BenchmarkTest02155.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,518,2.5900000000000003e-05,768,0.0003072,14,5.600000000000001e-06,0.0003387,28.975810050964355
BenchmarkTest02156.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,490,2.45e-05,512,0.0002048,12,4.800000000000001e-06,0.0002341,26.314119815826416
BenchmarkTest02157.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,857,4.2850000000000005e-05,768,0.0003072,12,4.800000000000001e-06,0.00035485,28.94751644134521
BenchmarkTest02158.java,0,0,CWE-330,,,0,0,1,0,CWE-200,746,3.7300000000000005e-05,704,0.0002816,14,5.600000000000001e-06,0.0003245,33.51162338256836
BenchmarkTest02159.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",971,4.855e-05,704,0.0002816,18,7.2000000000000005e-06,0.00033735,29.82321047782898
BenchmarkTest02160.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,875,4.375e-05,704,0.0002816,12,4.800000000000001e-06,0.00033015,31.551257610321045
BenchmarkTest02161.java,0,0,CWE-330,,,0,0,1,0,CWE-200,782,3.91e-05,1216,0.0004864,14,5.600000000000001e-06,0.0005311,31.534417152404785
BenchmarkTest02162.java,0,0,CWE-330,,,0,0,1,0,CWE-200,754,3.77e-05,896,0.0003584,14,5.600000000000001e-06,0.0004017,29.4359130859375
BenchmarkTest02163.java,0,0,CWE-330,CWE-330,1,0,1,0,0,CWE-330,787,3.935e-05,960,0.000384,14,5.600000000000001e-06,0.00042895,34.891021966934204
BenchmarkTest02164.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,750,3.75e-05,704,0.0002816,13,5.2e-06,0.0003243,31.54899334907532
BenchmarkTest02169.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,502,2.51e-05,320,0.000128,14,5.600000000000001e-06,0.0001586999999999,25.200656175613403
BenchmarkTest02170.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,531,2.655e-05,384,0.0001536,14,5.600000000000001e-06,0.00018575,25.925886154174805
BenchmarkTest02171.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,526,2.63e-05,320,0.000128,14,5.600000000000001e-06,0.0001599,25.238450050354004
BenchmarkTest02172.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,511,2.555e-05,256,0.0001024,14,5.600000000000001e-06,0.00013355,26.067302703857425
BenchmarkTest02173.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,570,2.85e-05,256,0.0001024,14,5.600000000000001e-06,0.0001365,25.19765543937683
BenchmarkTest02174.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,500,2.5e-05,320,0.000128,14,5.600000000000001e-06,0.0001586,25.31596612930298
BenchmarkTest02175.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,534,2.67e-05,576,0.0002304,12,4.800000000000001e-06,0.0002619,36.56410098075867
BenchmarkTest02176.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,502,2.51e-05,256,0.0001024,14,5.600000000000001e-06,0.0001331,25.13763904571533
BenchmarkTest02177.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",709,3.545e-05,384,0.0001536,18,7.2000000000000005e-06,0.00019625,25.4818651676178
BenchmarkTest02178.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,626,3.13e-05,256,0.0001024,14,5.600000000000001e-06,0.0001393,25.0976984500885
BenchmarkTest02179.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,517,2.585e-05,320,0.000128,14,5.600000000000001e-06,0.00015945,29.019168376922607
BenchmarkTest02180.java,0,0,CWE-89,,,0,0,1,0,CWE-200,594,2.9700000000000004e-05,704,0.0002816,14,5.600000000000001e-06,0.0003169,28.89258074760437
BenchmarkTest02181.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",514,2.57e-05,320,0.000128,18,7.2000000000000005e-06,0.0001609,25.39810037612915
BenchmarkTest02182.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,564,2.8200000000000004e-05,384,0.0001536,14,5.600000000000001e-06,0.0001874,26.405234336853027
BenchmarkTest02183.java,0,0,CWE-89,CWE-89,1,0,1,0,0,"CWE-89,CWE-200",752,3.76e-05,384,0.0001536,18,7.2000000000000005e-06,0.0001984,31.228318691253666
BenchmarkTest02184.java,0,0,CWE-89,,,0,0,1,0,CWE-209,609,3.045e-05,576,0.0002304,14,5.600000000000001e-06,0.00026645,26.4062340259552
BenchmarkTest02185.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,516,2.58e-05,512,0.0002048,12,4.800000000000001e-06,0.0002354,32.320544481277466
BenchmarkTest02186.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,465,2.325e-05,192,7.680000000000001e-05,14,5.600000000000001e-06,0.00010565,25.9218864440918
BenchmarkTest02187.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,534,2.67e-05,320,0.000128,14,5.600000000000001e-06,0.0001603,25.3129665851593
BenchmarkTest02188.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,685,3.425e-05,576,0.0002304,12,4.800000000000001e-06,0.00026945,31.545740365982056
BenchmarkTest02189.java,1,0,CWE-643,CWE-643,1,1,0,0,0,CWE-643,679,3.3950000000000005e-05,384,0.0001536,14,5.600000000000001e-06,0.00019315,29.640177488327023
BenchmarkTest02190.java,0,0,CWE-327,,,0,0,1,0,CWE-209,1135,5.675e-05,896,0.0003584,14,5.600000000000001e-06,0.00042075,28.95881223678589
BenchmarkTest02191.java,0,0,CWE-327,,,0,0,1,0,Not vulnerable,1163,5.815e-05,960,0.000384,14,5.600000000000001e-06,0.00044775,28.955811738967896
BenchmarkTest02192.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-200",1280,6.4e-05,576,0.0002304,18,7.2000000000000005e-06,0.0003016,28.88542938232422
BenchmarkTest02193.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1302,6.510000000000001e-05,704,0.0002816,18,7.2000000000000005e-06,0.0003539,28.972811222076416
BenchmarkTest02194.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-200",870,4.35e-05,768,0.0003072,18,7.2000000000000005e-06,0.0003579,31.53142499923706
BenchmarkTest02195.java,1,0,CWE-327,CWE-327,1,1,0,0,0,CWE-327,894,4.47e-05,576,0.0002304,14,5.600000000000001e-06,0.0002807,28.88658046722412
BenchmarkTest02196.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",815,4.075e-05,320,0.000128,18,7.2000000000000005e-06,0.00017595,29.26287603378296
